label;acc_x_avg;acc_y_avg;acc_z_avg;gyro_x_avg;gyro_y_avg;gyro_z_avg;acc_x_max;acc_y_max;acc_z_max;gyro_x_max;gyro_y_max;gyro_z_max;acc_x_min;acc_y_min;acc_z_min;gyro_x_min;gyro_y_min;gyro_z_min;acc_x_stdev;acc_y_stdev;acc_z_stdev;gyro_x_stdev;gyro_y_stdev;gyro_z_stdev
1;-0.577748531;-9.791906561;-10.10792149;-10.76624931;8.808851249;-7.685576843;11.90063407;0.252110137;-1.490296705;143.2706428;177.3856864;179.0372334;-17.11500807;-20.06507912;-17.18484824;-109.7707577;-131.7610758;-126.6694351;6.333769996;5.323991417;3.221424359;62.78911145;68.44224291;89.38951996
1;-1.747737122;-10.32308644;-10.20764556;-9.646206257;8.595459022;-14.82411256;8.370098952;-0.121454605;-2.390036929;145.727937;143.9326689;186.9711905;-14.41871994;-20.4781197;-16.10485957;-107.6596799;-114.1780888;-139.9133242;5.483329678;4.736964628;3.138709503;65.01379171;58.06616213;93.41374758
1;-1.130382671;-10.6456422;-10.45166451;22.76658936;-13.06951284;32.44531891;9.616596349;-0.524507407;-1.157580039;150.3680341;222.8201908;179.4375485;-15.00789333;-20.04750635;-16.97982857;-101.6159025;-177.9221098;-120.2226186;6.03345075;4.979649192;3.068980477;70.28382389;76.86773602;101.5781457
1;-0.825010633;-9.821643582;-10.13248019;-11.00316789;13.73764003;-9.508313049;10.66046173;5.558219665;2.508914313;121.8861556;196.3640439;192.6043326;-17.97011843;-19.52047271;-17.85292172;-118.9871183;-122.164053;-171.4945715;6.096686406;5.72984905;4.173477162;67.38515845;73.41276724;99.35045151
1;-1.615617721;-10.7622871;-10.36529585;-11.78239357;9.49105898;-18.58492209;11.00565108;1.786688506;-0.092250258;140.8996178;146.5418555;189.1095727;-18.07006438;-19.89489619;-21.9574444;-93.97607963;-178.575154;-157.0761557;6.900529219;5.017579537;3.744195457;64.96759455;68.12606542;100.3004964
1;-1.101701109;-10.79859482;-10.48890086;19.27230411;-8.703601956;33.10603225;12.90375165;-0.292620863;0.314244496;142.989716;220.7934665;188.2501296;-13.63042723;-20.43358641;-15.66286338;-102.1000019;-166.3408724;-142.6043472;6.269841694;5.369513154;3.297779864;74.29779492;73.76045463;105.8006086
1;-0.767479215;-10.00711471;-10.27240402;-10.66819922;7.718207561;-9.70822803;13.75697283;-0.98148699;1.444254946;142.7214192;212.4635648;198.4230938;-16.73740171;-20.33259353;-19.52337248;-151.5314204;-173.0395518;-148.8433946;7.189633529;5.474853199;4.517386139;67.43889013;77.2519775;100.4433495
1;-1.78675348;-10.25873038;-10.38262968;-9.535337435;11.5240365;-17.09597547;16.84981289;1.715699243;2.246069106;144.073423;282.1627443;190.5939243;-20.36487001;-20.27978752;-22.75864542;-119.1875654;-170.3722199;-170.1029118;8.205818215;5.323083217;4.3296827;70.45692329;84.67035194;104.4093204
1;-0.452071327;-10.90656671;-10.88532994;22.07122507;-12.35622144;32.21029973;9.656118862;0.404954672;0.776450626;163.1898934;261.0734389;195.0551831;-19.30490302;-19.71009933;-20.86209327;-109.3153927;-156.6878812;-128.3172088;6.97884694;5.806955452;3.623751182;75.923627;76.53366419;106.562432
1;-0.735621648;-9.620867642;-10.43796006;-16.64636364;9.21451687;-12.10101436;12.41366679;1.68510596;-0.275128633;168.3016727;229.7459294;210.7702576;-16.10942482;-20.60668627;-19.8633877;-157.0501903;-158.8821672;-182.7706;6.925000764;5.988795014;4.075644316;76.74888222;84.37713506;98.21500397
1;-1.798654397;-10.24197899;-10.17097027;-4.87799812;13.43977347;-10.76761137;12.16533996;0.974783709;1.009439091;142.5290912;265.6937206;211.7212933;-19.77549512;-19.85549771;-22.46698132;-116.4863574;-151.6154663;-162.3341904;7.160439303;5.011961015;4.088534881;69.91912155;73.73513258;98.11273846
1;-0.273002748;-10.36825211;-10.76055759;14.75480491;-14.24629802;29.13122294;11.89072224;4.716147114;-1.373289574;146.252638;212.6816007;208.4050137;-11.94310005;-20.23302826;-19.38415967;-122.2193356;-110.9846755;-168.8337514;5.824335502;5.965871987;3.035980298;70.88684663;69.93669931;103.4411151
1;-0.802444753;-9.537053315;-10.2726598;-7.519260335;10.23597878;-1.155663477;12.3874083;2.114538198;-1.428357592;134.8088131;192.5266188;201.4087887;-13.37421397;-20.86411958;-18.89373118;-128.0506281;-117.0871037;-142.0237947;6.032142538;6.081258996;3.843425403;68.76297329;67.5288262;88.1878689
1;-0.95059494;-10.39334775;-10.59232658;-13.92252457;9.844091591;-24.88280695;14.60383562;1.117251033;-1.391753611;146.1391497;223.2987942;195.8999844;-16.5223243;-20.01305364;-18.37892722;-142.1596121;-159.4616861;-149.9673607;5.945292651;5.437745215;3.62527504;72.37820486;70.18239451;102.6962822
1;-1.219915787;-11.14557053;-10.6738086;19.86694869;-5.604622339;30.07977668;14.51129385;-0.511671138;-1.964999948;152.5212621;229.1765856;206.6598878;-17.86908823;-19.76775378;-20.89989928;-129.270853;-146.046323;-169.7770154;7.408988821;5.38682912;3.686298017;76.71427875;72.37726464;110.6475812
1;-0.954294282;-9.426804692;-9.865544544;-5.499956074;2.677753078;2.396035607;13.97570039;2.614692354;-0.756891753;139.9256818;251.5015394;184.1262245;-16.2255031;-20.18691399;-18.6687321;-113.1208555;-144.4613252;-174.8125816;6.636211341;5.952208497;3.561454286;64.85910155;82.50309272;93.32068196
1;-0.939296329;-10.45899436;-10.68354681;-15.34963811;11.54583556;-20.69107897;10.75447268;-2.119439521;-3.117984856;134.6732139;176.6662711;200.4287875;-13.96812773;-19.82867208;-18.29317216;-112.3233521;-209.6406706;-132.3626749;5.981874253;4.301108616;3.137984274;66.20630244;72.40779721;100.8289333
1;-1.780107699;-11.25041482;-10.22950988;16.28762771;-0.492093331;23.18683011;12.97615655;-0.343057548;-1.501712389;140.863723;216.3634375;196.7267083;-15.5901778;-19.89382346;-18.53086703;-93.40457339;-143.5824963;-140.9991307;7.038340194;4.863635987;3.293727808;71.92267981;77.81272221;112.0236316
1;-0.759062442;-9.474275885;-10.46040193;-6.296822344;1.370494418;7.572063803;14.70310401;0.462145537;-0.351691748;140.8070358;158.8183363;208.0205146;-16.04366455;-20.04700186;-16.75247094;-149.9624062;-156.0592455;-147.1594163;6.855983131;5.58205875;3.310480853;68.96600257;71.36011025;96.18816396
1;-1.313933383;-10.46563772;-10.34870007;-13.95537761;15.67803008;-23.64521536;8.43592007;-1.712828086;-2.251376497;128.4481203;230.0287801;195.5599939;-15.22533152;-20.20699547;-16.04853495;-110.1559475;-125.6035638;-132.1159471;5.760205707;4.237162082;3.000960211;62.33651954;70.47166198;98.97587341
1;-1.694138001;-11.13525249;-10.14288349;15.49422476;-3.501006032;25.95404128;13.65277531;-0.394921057;-2.542788475;133.8791508;149.1330891;203.4302904;-18.52563619;-19.77819497;-16.24836091;-103.0368031;-148.7849032;-139.4365091;7.059150645;4.984525296;2.96115549;67.48052913;66.5362282;109.0549578
1;-1.137553816;-9.520753205;-9.786284201;-7.008061668;2.945853694;5.904292821;11.59693005;-0.263946956;0.50924852;121.0960955;224.2209583;180.0309583;-14.55847215;-19.59384639;-16.12010905;-109.3861224;-133.8444772;-144.071566;6.206490261;5.156180142;3.50706786;63.34776488;82.97043999;94.44810741
1;-0.830593555;-10.31682272;-10.75177183;-9.919944651;10.82086735;-16.51596748;13.29630053;0.480789403;-4.204434965;123.6779649;182.3778803;184.2121447;-13.07809007;-19.48511945;-16.89920837;-107.1913704;-126.121228;-149.820484;6.066776712;5.005841687;3.149254193;60.91848976;59.64787976;99.17762456
1;-2.45480698;-10.77185316;-9.877975616;8.636234225;-0.852444161;8.575089047;9.826963036;3.948208155;-0.927401191;130.0381019;248.5593336;209.666893;-15.78907723;-20.1204803;-18.26339582;-90.40038537;-179.0972086;-141.8433183;6.508531698;5.584852328;4.065908863;68.3999859;76.58926053;109.546864
1;-0.560732687;-9.65496982;-10.03123418;2.389430718;0.319916986;16.11009847;7.348710439;-0.258900075;2.09748964;140.5147686;122.2475914;195.3828331;-16.75284309;-20.07387018;-17.1663023;-118.062129;-157.163862;-131.0587679;5.991088464;5.463055397;3.634876615;71.03705679;64.39782021;102.6015935
1;-1.22572305;-10.45679203;-10.7127817;-10.95879773;13.57026745;-19.28989497;11.49020932;-1.162355844;-1.484369842;134.5725425;175.3845104;206.3928357;-15.26233328;-20.62523325;-17.76412675;-140.6757483;-137.7321107;-156.0734343;5.895952619;4.788711213;3.371767966;63.92021877;63.36035014;102.7007992
1;-2.279910866;-10.70322115;-10.07381866;8.509491356;1.566694602;8.991123012;15.05253961;-0.217286667;-2.45674905;142.0037625;202.9534724;228.3904196;-14.12832891;-20.43159531;-16.31486374;-118.324178;-165.9511315;-163.1095795;6.964118737;5.384543451;3.215478725;68.80390023;79.68418824;112.1345364
1;-0.586013421;-9.661609887;-10.28085022;2.665295224;-11.04975134;13.29782455;11.03068039;0.586357308;1.458594573;122.1447738;256.2854088;198.8484219;-18.50302511;-20.49594387;-18.95885141;-147.0202344;-163.3223299;-141.7320134;7.05587647;5.876208318;3.979639745;65.72530752;81.84976872;99.25672684
1;-0.854140228;-10.28234499;-10.61711209;-11.37443758;14.61929622;-13.27321122;12.65223847;3.259490419;-1.850739177;130.9496208;260.2555242;192.1658183;-15.30924034;-20.01478168;-17.54160308;-131.4422059;-147.461808;-175.7053447;6.459943582;5.697966059;3.910174371;62.01192596;80.38650264;99.46259112
1;-2.061049577;-10.85509748;-10.10688316;5.492693025;-0.193054209;13.38317128;18.14708886;-0.540042066;-2.187842102;147.035142;179.3693363;200.9696449;-17.09974904;-20.31707946;-16.14818681;-128.4912727;-138.6384645;-155.8975459;7.021611973;5.290578229;3.236887854;72.52177137;73.50968643;110.2136631
1;-0.935887491;-9.468275818;-10.23640646;-1.969133562;4.571859601;10.42372138;9.03316527;3.824260916;-0.110740705;136.154783;251.0728653;202.305937;-17.62020858;-20.49882567;-20.34786675;-145.8270541;-135.368065;-159.4736882;6.934681582;5.926165668;4.086782373;70.94989732;86.26397206;106.7000517
1;-0.703273758;-10.54624181;-10.72323766;-11.31014389;10.70709999;-14.34922422;11.29353316;-0.406945388;0.123528217;141.188932;191.8395499;198.5115041;-16.97454007;-20.74589111;-18.08052561;-119.034114;-164.4582437;-148.2812987;6.38379664;5.398126993;3.561849361;65.03985753;73.71306217;103.4355049
1;-2.449529662;-11.12555527;-10.178145;10.65496968;-1.831474086;16.23727072;9.255983514;-0.05763568;-0.902437047;134.3762701;159.2509357;217.2242556;-17.99915271;-20.21470701;-15.73540358;-120.9669795;-153.6568957;-140.2483231;7.060944506;5.240367031;3.223283857;72.98644177;71.57580687;119.0051044
1;-0.947000942;-9.488521066;-10.09121394;-3.885237447;1.189710664;4.814054198;13.78984002;0.251290653;2.579426839;131.7156645;243.2170429;182.9749775;-16.18431976;-20.53730099;-16.03320624;-147.1800044;-151.9212633;-142.6916759;6.113359072;5.727705823;3.827960874;70.11021878;79.72345288;99.98994114
1;-0.750347683;-10.31454527;-10.89445861;-11.7584238;10.11244045;-21.91763523;15.94193704;-0.036492776;-1.95328555;129.5123264;244.8222535;189.2607725;-14.71680021;-19.94814102;-18.25843744;-114.053118;-115.9987315;-155.6835268;6.115102134;4.857500347;3.273841328;62.41251975;65.76061207;101.1478677
1;-1.874679968;-10.85660864;-10.32713684;16.41884575;-0.409676697;25.38324461;12.03441976;-1.265064084;-3.295792581;143.7740181;196.5029666;214.6712835;-18.14647385;-20.3212065;-16.77324561;-124.5441363;-184.2752972;-140.9773607;6.95265901;5.168050911;3.153857747;71.29969146;75.84826068;107.7675976
2;-0.401626786;-9.686109988;-10.11380217;-0.616716119;5.605631074;7.022444875;7.11622369;-3.950973665;-0.777697526;100.5574858;135.946139;119.5263374;-8.182446176;-18.36452452;-17.33644465;-101.2913062;-67.32383444;-88.68781804;3.499436243;3.090081028;2.964025369;50.6335809;50.8387803;61.20957629
2;-2.21453052;-10.10811668;-9.96430363;-6.460891365;11.43093388;-14.61091061;14.98402361;-0.524285078;-3.178998127;127.4215972;168.432581;160.2749703;-14.34565927;-20.21639414;-15.74382726;-125.7025967;-142.9609378;-129.4574264;5.278940461;5.066768898;3.05936386;65.09592354;59.46229063;79.8575348
2;-1.534760793;-10.37359266;-9.896996842;17.95642181;-18.87564318;27.73990556;8.296299088;0.625914442;1.680823711;135.1936517;144.5200445;161.5716485;-11.60004927;-20.46688067;-20.27942537;-165.9735909;-182.0311823;-127.0969167;4.4933134;6.375753405;4.056805539;83.09142313;77.75867238;89.67681005
2;-0.808015759;-9.462586832;-10.22462425;-17.11064897;15.30122543;-12.85565507;11.69507283;1.894825343;-3.666784468;162.3315642;155.0886868;163.7007193;-14.79827542;-20.30556406;-19.96735358;-172.0705295;-175.6997671;-155.6569098;5.789004482;6.763057914;3.793022255;82.7189737;84.45260607;84.57459414
2;-2.003323719;-10.29290602;-9.934116898;-5.353775496;3.195242817;-7.65113534;8.874428766;2.048951556;-2.557465373;130.814964;110.9521937;156.7029975;-14.06776207;-20.05054312;-21.79984582;-179.3573878;-178.1220404;-158.3984764;5.61399966;6.594051187;4.227036417;79.49441635;62.49154174;82.4112587
2;-0.781085888;-10.9950724;-10.38987439;20.122834;-11.28666232;21.2511054;9.341631788;-0.074242592;-4.297204707;151.7139541;218.0614442;145.732923;-10.33218384;-19.98726736;-19.42897958;-118.5029543;-166.5963846;-142.0816429;4.394648108;6.759096359;3.082189533;75.13248462;79.53024758;83.67139615
2;-0.204615821;-8.921623421;-10.57681123;-15.32950733;13.42699283;-14.46569773;13.08405764;4.13554637;-4.203562744;150.7187884;206.4976949;171.3339718;-12.08085537;-20.16311327;-19.58109324;-119.4776419;-162.5910076;-158.0393445;5.276165508;7.304089015;3.699900326;69.82589078;77.05352908;76.59037302
2;-1.698195559;-10.08145673;-10.39420322;-1.139133483;3.655152883;-3.481119395;7.880211711;-0.63824668;-3.930540918;126.6116872;146.5226752;152.6845124;-12.3085962;-20.25624312;-20.2920858;-149.3208298;-117.8398964;-134.5723648;5.287492253;6.277367946;4.050061949;68.63300248;62.58310513;83.95391206
2;-0.635293932;-10.56603202;-10.65944414;13.93826612;-13.71506519;19.49139345;14.04955094;0.300828786;-0.109777863;132.0735736;168.7802645;152.3646169;-15.62142007;-20.13220946;-21.87294397;-144.4000648;-126.0885668;-177.0414399;5.607333841;6.356379066;3.994102429;74.96422861;70.28171005;90.49576886
2;-0.531569003;-9.648075244;-10.45437229;-10.57773863;13.95889139;-11.67281402;16.49190387;0.973738909;-2.421806035;138.5189368;229.5615089;148.3018229;-15.87840193;-19.86693498;-22.03876219;-118.1577656;-121.7207508;-186.0177437;6.497644418;6.570561296;3.878191543;69.30439783;81.88741223;87.60886717
2;-1.691943365;-10.15381494;-10.25692295;-0.811917344;2.224187858;-1.60424242;11.07708759;0.512202622;-3.583808817;120.7744409;160.900651;145.5710349;-11.5120383;-19.82691841;-21.57131138;-148.8075927;-129.9772378;-146.7965655;5.460700493;6.470914236;3.595034231;72.06797246;67.31783246;85.98908333
2;-0.30127315;-10.03136275;-10.56085471;6.467231538;-5.869304515;9.229568165;11.07611555;0.810486664;-1.68099587;121.7380543;142.8492726;136.0069014;-13.94568;-20.17093481;-22.0525555;-146.4886474;-131.3730715;-162.0277004;4.507547451;6.738397485;3.491843022;68.98659695;56.80764862;79.74735323
2;0.117019022;-10.04989883;-11.22413303;-9.490864233;14.67890682;-13.4156375;13.90147018;0.370809983;-5.594473398;95.06810731;166.0650926;157.0720068;-16.49811182;-20.72158104;-20.54922415;-108.2159602;-161.9041082;-183.6237333;6.149291545;6.602535735;3.530996086;55.0744919;73.51894476;81.8571167
2;-2.202253544;-10.60730515;-10.02305829;19.86705479;-5.625278768;21.19408214;7.869938842;1.787323978;-3.403424134;144.5546113;137.5401192;167.8339124;-13.12160245;-20.22746718;-18.95036277;-141.64605;-140.4052394;-141.1451122;5.721586753;6.605125133;3.351147621;81.1311245;71.44039192;95.38208107
2;-0.669736244;-9.471026749;-10.37169625;-9.978233346;6.423777686;-5.773265328;17.47958548;-0.606288671;-2.182800401;159.5141697;157.8496394;195.8106256;-16.20161133;-19.83227622;-20.84759647;-146.5740635;-206.8745968;-137.5889728;6.114016119;6.018694138;3.568890269;86.30317897;83.27000374;96.76060981
2;-2.360648888;-10.34866701;-9.751896141;-8.277483205;5.288248398;-11.01575382;6.567282915;0.13529022;-1.798370418;143.5714383;112.1155348;180.98044;-12.93128224;-20.16742408;-19.16733676;-153.3053019;-137.5004029;-152.4597455;5.356305905;6.279178066;3.720541424;79.5649509;65.55787739;90.51863394
2;-1.185386255;-10.10722478;-10.14782411;12.47150996;-12.90974837;20.8492885;6.565541003;0.753108383;-1.77707383;129.5368522;111.9696261;162.5082075;-13.52385633;-20.13770673;-15.43598931;-117.4344306;-174.797836;-122.5999176;4.098597347;6.355739427;2.692755104;77.2429618;70.40361542;89.1499983
2;-0.206495701;-10.57323161;-10.95734578;-17.9287904;12.58213593;-20.68513899;6.53501394;-0.686122658;-2.772563777;131.5787682;163.9437799;141.4665595;-11.00776964;-19.55622812;-18.67381475;-158.0388655;-103.9787476;-139.8514239;4.036913222;5.743692642;3.802656342;72.26292151;54.87309598;78.89033467
2;-0.764912177;-10.08516409;-10.63400964;6.653164114;-1.444977522;9.997184241;11.99740889;-1.824753939;-3.6594309;123.4319828;205.9395382;150.6216066;-13.00787445;-20.50013691;-20.20110023;-127.884567;-116.0678201;-167.0834422;5.59650052;6.219638531;3.317924616;64.61692166;68.46374456;84.24920675
2;0.134528141;-9.843911109;-11.04278328;1.896883739;-1.167244393;7.170403363;12.25965698;-1.68363405;-6.167344374;123.8535808;137.4833866;142.3043277;-11.01402884;-20.16360491;-21.34860349;-146.3096682;-119.5352158;-155.9176781;4.208516364;6.070256751;2.953757221;62.667264;50.70645101;73.86676181
2;-0.222451943;-10.73586819;-11.12596613;-10.76668045;8.308095357;-13.54396535;6.767803304;-0.108851765;-2.189773643;110.0175312;114.406411;132.5649228;-11.97626718;-19.09844582;-21.57052964;-118.4796756;-115.3071855;-121.6175001;3.712878388;5.881643461;3.975170944;61.89400816;52.76919398;73.67258201
2;-1.316962286;-10.18874663;-10.22624074;15.39861126;-1.199121642;14.89621974;11.79551169;0.492050111;-4.202714061;123.8125543;157.4839851;155.940849;-11.69351295;-19.76447868;-17.06860167;-110.8296287;-87.30095773;-126.8456792;4.890726995;6.602632009;2.850641218;64.38810484;53.29793816;83.38237685
2;-0.198826654;-9.023849176;-10.602586;-3.558802177;3.795193617;4.064315577;10.45123518;0.917588298;-5.069037379;111.422718;117.3613982;157.3662013;-12.35925097;-19.81921951;-19.18744652;-118.2414086;-123.8316029;-115.8737918;4.41411006;6.470323413;2.979899805;62.55018396;55.03233178;76.38043852
2;-1.206818105;-10.99418198;-10.51660612;-11.34279865;8.324650423;-21.10484051;9.823881206;2.168926114;-0.769645183;123.9812628;102.4669066;158.5818;-11.46704496;-20.01877514;-19.70726848;-100.3375269;-94.44458049;-126.9956258;4.886976333;6.332867238;3.572707494;64.82590918;52.48724689;82.02904602
2;-1.081185741;-10.34443363;-10.21770155;21.54303617;-12.28851356;28.04360065;6.405640291;1.809079081;-4.277470707;128.2994718;116.1411769;167.8129974;-13.04992986;-20.32270365;-19.45751012;-93.76839282;-134.7098746;-129.6962815;4.472823379;6.66596059;2.988857388;70.79738266;61.95883383;88.27447986
2;-0.827110626;-9.295554819;-10.34065126;-9.555928262;13.50827516;-12.40911724;7.984079764;2.747092472;-1.054245701;125.1059457;120.4420319;152.9944821;-10.60681826;-19.84877306;-16.44920891;-89.61947208;-150.3720544;-120.1401469;4.705114079;6.959947366;3.359886669;59.77722295;58.25977049;78.99964016
2;-2.331070237;-9.786250726;-9.843394436;-2.793194563;1.003598791;-5.086975926;8.064325767;2.44899467;-3.931962104;151.1606563;168.0442384;174.8394015;-11.6698984;-20.05366588;-18.58722156;-128.0061944;-145.6230357;-116.1030656;4.862247902;6.680153818;3.477775106;74.55587837;66.16786632;93.17158472
2;0.12042874;-10.24824564;-11.21672709;5.655964654;-6.793322863;9.420577676;12.02623141;0.684075922;-3.608117171;140.1945916;180.3638264;157.2542025;-12.76682086;-20.27658053;-20.09622353;-160.565032;-148.851368;-147.1866093;5.288606334;6.738715148;3.509084666;78.19422952;78.085066;95.69064567
2;-0.411208257;-10.77868552;-11.07531582;-11.23738358;13.92251786;-16.56298469;15.2501073;2.313089394;-4.574815025;140.0007236;180.2883757;171.2116093;-14.31113932;-19.9410677;-17.60548404;-122.1514359;-129.3223817;-123.0464617;5.63189485;6.69828932;3.509841554;70.1664911;71.28591269;87.59219015
2;-1.857978688;-10.4040009;-10.1718465;21.08826776;-5.346816079;23.95990659;6.854502641;1.318321309;-4.158223187;172.0287294;147.2675799;183.7983481;-13.16916904;-20.04522985;-16.31137801;-104.0537414;-139.3135476;-130.160288;4.981181472;6.856868113;2.935498001;82.89935019;65.59923798;95.03212307
2;-0.608784858;-9.080742049;-10.46805843;-9.087915053;9.653642927;0.50995144;8.699209127;1.782731756;-4.115103744;160.5799691;186.3213683;180.3561169;-13.26299145;-20.07513516;-17.06325747;-135.7374961;-142.5319398;-137.1805553;5.000329538;6.819600021;2.964661885;81.45313404;85.9739035;93.4782326
2;-1.596190385;-10.96886578;-10.42991986;-10.81353684;7.186637976;-21.79264633;7.408699512;0.954924556;-2.545222974;145.1298278;121.0272969;165.2076992;-13.86117959;-20.09761889;-19.96434481;-114.0978412;-125.0453892;-121.3217513;5.153950232;6.406539746;3.710259894;72.77237855;59.84654974;85.94603721
2;-1.093295501;-10.51130628;-10.09615536;21.93280188;-6.851082268;28.72977078;10.80967598;1.440970316;-6.150322385;150.5886428;156.3087059;172.6146228;-14.14371984;-20.04475774;-18.93493469;-126.6591504;-110.6070931;-131.2623975;4.951632052;6.875543665;3.0237444;79.24829388;60.67979649;96.53031168
2;-0.41590702;-8.899212816;-10.5588875;-12.73273112;3.34568234;-10.77063245;8.083166396;1.293071976;-3.416851044;143.9844952;141.168799;161.5358038;-12.5788029;-20.16180141;-18.74522087;-103.7189211;-104.9608131;-148.6083842;4.527603619;6.857977303;2.974717153;70.7936654;63.32519445;84.16910443
2;-1.396546395;-9.972272714;-10.65042884;-7.997655456;9.084067451;-15.65765698;9.290489187;1.058050571;-2.403623701;136.9133876;146.5394829;161.7394991;-13.63354378;-20.0066431;-19.98314172;-145.6865012;-98.86054374;-163.4203089;5.85584525;6.877299905;3.941279528;74.58310849;61.73104934;91.06809552
2;-0.485158863;-10.53705973;-10.63358717;18.12983951;-14.32846141;28.11756973;8.497245452;0.377383092;-2.806782532;132.8188045;146.0075816;165.6971047;-13.87282914;-20.35501536;-21.58083213;-158.2149456;-142.899375;-148.0217664;4.955170108;6.809819034;3.764234782;77.52045387;67.4490436;87.16917769
2;-0.361384599;-9.417869966;-10.75846658;-8.787285061;12.49445295;-10.15812602;10.1103492;1.120912246;-3.740547563;160.982836;237.6228151;170.8744631;-15.88349644;-20.39494534;-21.68404966;-116.7876747;-129.1253202;-112.0481479;5.261220925;6.82662529;3.980656454;73.86422618;79.18443354;85.84866213
2;-1.816930621;-9.860858669;-10.30117679;-10.71720797;5.906666365;-13.43251586;10.86261787;2.854856417;-4.574058087;129.5535315;119.1418878;161.7511351;-13.29603363;-20.57200162;-18.82299628;-143.6165993;-139.9770236;-151.2348638;5.860232572;7.23216187;3.565853125;70.15260901;62.82375975;92.79570128
2;-0.657581675;-10.56467411;-10.69920236;22.42512428;-9.37667172;25.09304401;7.468691359;3.003754061;-3.146273274;160.2701099;168.9222268;155.5650124;-11.65682592;-20.34301564;-19.88716782;-118.3147398;-168.1125341;-124.0811935;4.278314763;6.927422122;3.450318292;79.35273756;68.19589014;91.28775403
2;-0.823443317;-9.129804936;-10.18423367;-10.48062352;14.78271541;-9.26113083;7.953299073;0.916856958;-3.837925766;162.8678047;164.414665;177.0156714;-12.88731617;-20.00252466;-18.23554216;-109.399448;-122.1891679;-125.6946087;4.608322666;7.011354593;3.132071371;71.98170556;64.22873849;82.76153677
2;-1.655968851;-9.971558796;-10.44761007;-2.937855507;7.998823216;-15.82247841;8.479352961;1.985707099;-1.724595776;136.4693032;112.9996909;173.0128414;-11.31275562;-20.24485368;-19.04734256;-135.2474858;-122.6384276;-146.2268585;4.850021072;7.063740619;3.529411462;67.74021336;57.4708373;92.35931383
2;-1.293628643;-10.46298032;-10.18610291;20.65749645;-14.93445498;28.85878142;7.717426815;2.185367818;-3.882721493;134.3571946;169.7505167;166.277912;-16.40508981;-20.53642029;-17.53914188;-119.4063168;-146.7926836;-129.3268346;4.39311584;7.079359479;2.941226491;73.90894515;70.76100273;91.25030767
2;-0.504733606;-8.787281657;-10.54167077;-12.34080632;15.41380725;-14.46040738;11.50790725;2.466234854;-3.219049276;134.4971947;182.2582989;164.8246685;-13.24829919;-20.62329361;-18.40643388;-103.8401089;-133.1285957;-133.4110821;4.824615972;7.090738348;3.586087124;68.5837587;68.72452934;85.98844172
2;-2.260607345;-10.31994392;-9.995679241;6.368035552;-6.938356455;-0.278490957;9.76382188;2.195230626;-3.900440091;144.2715186;125.9922476;168.5468765;-14.42100043;-19.92221715;-15.82897624;-101.9869847;-151.7665004;-142.5645262;5.487554613;6.782519468;3.319461237;75.54150511;61.23408209;99.41107287
2;-0.642136725;-8.754204701;-10.19470188;3.980118535;8.851880624;5.369278953;7.335806782;3.128236607;-4.891995589;147.9290169;164.1049219;161.4033646;-12.56928104;-20.21844812;-15.29047845;-108.4039861;-152.4808565;-124.1131346;4.493020259;7.207223579;2.654512527;72.02555451;61.30762192;88.14147978
2;-2.262298123;-9.664091122;-9.810435966;-11.28061063;1.33668743;-19.02684965;5.454762428;3.13629061;-3.065682991;132.7599798;119.6658005;155.8037827;-12.56585419;-20.57932202;-17.33040116;-107.9282504;-159.8466683;-133.216615;4.644420587;7.206301974;3.346500634;64.45455543;53.88721057;85.35456818
2;-0.757734477;-9.489760481;-10.25399142;18.89097983;-11.37423513;19.55918744;8.059039878;2.901040032;-3.79966461;146.5204872;90.81339592;158.6002129;-11.22874083;-20.10934814;-19.36739685;-108.9716504;-139.7629206;-139.6602158;4.533764663;7.693295959;3.089089857;73.17513015;56.46933693;91.99220862
2;-1.192993862;-9.600759274;-10.41695583;-13.73173232;14.59481246;-18.51678435;11.13262451;3.809776715;-2.660505707;129.0433805;150.016423;149.2626151;-11.24682718;-20.65541131;-18.23113747;-116.9540921;-126.7741667;-163.213007;5.127437571;7.285268731;3.576355981;64.37445967;58.77949502;88.20081716
2;-2.27172396;-10.09719317;-9.389475868;18.97540941;-5.787457036;18.34251879;7.638180528;2.527142666;-3.056781832;140.2249188;123.3667262;164.2383656;-11.78290926;-19.97203477;-17.05073206;-107.5721332;-195.2215491;-120.1496441;5.106481006;6.930445814;3.111182574;74.77490942;68.62540596;92.14006948
2;-0.993183518;-9.138719217;-10.53446269;0.884253616;-0.486207661;6.587920218;14.86244881;2.960863228;-1.488565403;123.533916;106.5662338;170.254263;-12.6341316;-19.74155407;-16.68522241;-91.63573762;-118.0325238;-145.4277511;5.601319178;6.038403994;2.910161747;59.45362225;61.98830129;96.14539724
0;-0.677208904;-10.09291177;-10.23982381;3.414693967;-2.986035343;4.744748271;5.478393354;-4.293427966;0.145116533;102.9364783;123.9725741;124.0032325;-8.343253081;-18.99927426;-20.00882791;-90.15062188;-72.06035412;-65.80462911;2.961106382;2.698467968;2.950746855;47.47846828;42.78389834;55.56944956
