=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.12 18:16:00 =~=~=~=~=~=~=~=~=~=~=~=
0:0:2:691;3.1212;-9.0040;-0.7832;37.9210;-75.7124;53.0373;2;
0:0:2:701;4.0478;-8.9418;-0.9333;31.7055;-57.3118;53.7294;2;
0:0:2:711;5.0476;-8.5822;-1.1991;23.7732;-33.2465;51.6850;2;
0:0:2:721;6.2857;-8.3218;-2.2420;10.6908;-8.0856;42.5530;2;
0:0:2:731;8.1927;-8.6050;-4.3757;-8.2062;17.3994;23.6597;2;
0:0:2:741;9.6377;-9.6462;-5.9861;-22.3643;53.5909;3.1540;2;
0:0:2:751;8.4113;-10.5980;-4.8110;-17.9853;103.5086;-2.8634;2;
0:0:2:761;4.2485;-10.2668;-1.4790;-0.3966;142.3705;11.1176;2;
0:0:2:771;-0.6771;-9.3834;1.2005;10.1614;141.4102;30.8604;2;
0:0:2:781;-4.1874;-9.6778;2.1282;6.4246;101.3863;38.3814;2;
0:0:2:791;-5.6666;-10.9804;2.4214;-1.1222;44.6109;31.4857;2;
0:0:2:801;-5.3842;-11.6485;2.9954;-3.0082;-8.7647;22.4615;2;
0:0:2:811;-3.4050;-11.0174;3.5706;-0.2394;-46.1098;21.3794;2;
0:0:2:821;-0.0972;-9.8483;3.4476;1.5340;-60.1996;25.7873;2;
0:0:2:831;3.1112;-9.0683;2.4297;-0.3879;-50.8360;27.1923;2;
0:0:2:841;4.6764;-8.9686;1.1320;-3.9094;-25.5268;22.8292;2;
0:0:2:851;4.1945;-9.2579;0.3025;-5.8483;3.0381;16.8813;2;
0:0:2:861;2.3621;-9.5050;0.0809;-5.9331;22.3259;13.3595;2;
0:0:2:871;0.2495;-9.5456;0.1820;-6.0048;26.1111;12.4934;2;
0:0:2:881;-1.2642;-9.4939;0.3713;-6.9049;16.5366;12.6898;2;
0:0:2:891;-1.7533;-9.4974;0.5580;-7.9223;0.7580;12.9612;2;
0:0:2:901;-1.2948;-9.5758;0.7016;-8.3506;-13.8707;13.2405;2;
0:0:2:911;-0.3356;-9.6460;0.7710;-8.3306;-23.0557;13.5721;2;
0:0:2:921;0.5902;-9.6512;0.7385;-8.4078;-26.2867;13.7106;2;
0:0:2:931;1.1335;-9.6458;0.6354;-8.7918;-25.1460;13.3099;2;
0:0:2:941;1.2258;-9.7138;0.5698;-9.1407;-21.5194;12.3770;2;
0:0:2:951;0.9899;-9.8309;0.6108;-9.0641;-17.1679;11.3339;2;
0:0:2:961;0.6126;-9.9112;0.7529;-8.7649;-13.6112;10.4996;2;
0:0:2:971;0.2747;-9.9385;0.9448;-8.7932;-11.6928;9.8685;2;
0:0:2:981;0.1043;-9.9479;1.0890;-9.1675;-11.3745;9.2394;2;
0:0:2:991;0.1183;-9.9501;1.1134;-9.3894;-12.0434;8.2486;2;
0:0:3:1;0.2431;-9.9384;1.0532;-9.2514;-12.8349;6.7017;2;
0:0:3:11;0.4202;-9.9283;0.9731;-9.0134;-12.5991;5.0225;2;
0:0:3:21;0.6154;-9.9628;0.8807;-8.8265;-10.4159;3.8648;2;
0:0:3:31;0.7437;-10.0518;0.7871;-8.5164;-6.6283;3.2868;2;
0:0:3:41;0.7126;-10.1284;0.7198;-8.0237;-2.8135;2.7709;2;
0:0:3:51;0.5267;-10.1304;0.6676;-7.5453;-0.7761;2.0801;2;
