=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.12 18:09:52 =~=~=~=~=~=~=~=~=~=~=~=
0:0:1:621;0.4330;-9.9798;-0.5894;5.0756;-6.9710;-7.5665;2;
0:0:1:631;0.4500;-9.8904;-0.5573;5.2791;-6.0628;-7.3233;2;
0:0:1:641;0.3679;-9.7182;-0.5493;5.3318;-5.2040;-7.0263;2;
0:0:1:651;0.2484;-9.5952;-0.5423;5.1798;-4.7652;-6.6744;2;
0:0:1:661;0.2235;-9.6278;-0.4891;4.9234;-4.6321;-6.3347;2;
0:0:1:671;0.3436;-9.7559;-0.4119;4.6695;-4.4107;-6.0477;2;
0:0:1:681;0.5156;-9.8315;-0.3761;4.4691;-3.8811;-5.8446;2;
0:0:1:691;0.5875;-9.7813;-0.3877;4.3468;-3.2447;-5.7766;2;
0:0:1:701;0.4696;-9.6417;-0.4053;4.1976;-3.0220;-5.8370;2;
0:0:1:711;0.2413;-9.5281;-0.4282;3.8614;-3.6165;-5.9071;2;
0:0:1:721;0.1024;-9.5733;-0.4532;3.3820;-4.8210;-5.9424;2;
0:0:1:731;0.1378;-9.7899;-0.4310;3.0551;-5.7419;-6.0268;2;
0:0:1:741;0.2654;-9.9811;-0.3638;3.0362;-5.4994;-6.2812;2;
0:0:1:751;0.3662;-9.9678;-0.3148;2.9873;-4.0266;-6.8457;2;
0:0:1:761;0.3639;-9.8760;-0.3138;2.6944;-1.8308;-7.7293;2;
0:0:1:771;0.2720;-9.9263;-0.3377;2.6531;0.4896;-8.6639;2;
0:0:1:781;0.1433;-10.0467;-0.3595;3.2692;2.0719;-9.1662;2;
0:0:1:791;0.0284;-10.0023;-0.3754;4.0739;2.0818;-8.8906;2;
0:0:1:801;0.0501;-9.8011;-0.3980;4.3003;0.7505;-8.1615;2;
0:0:1:811;0.3456;-9.6977;-0.4395;3.9020;-0.6461;-7.7604;2;
0:0:1:821;0.8245;-9.8115;-0.4796;3.5663;-1.1924;-7.8480;2;
0:0:1:831;1.1595;-9.9599;-0.4893;3.7022;-1.0808;-7.7590;2;
0:0:1:841;1.1718;-9.9623;-0.4917;3.9751;-1.0662;-6.9772;2;
0:0:1:851;1.0487;-9.8864;-0.5202;4.0352;-1.5251;-5.6659;2;
0:0:1:861;1.0562;-9.8788;-0.5568;4.0332;-1.9510;-4.3508;2;
0:0:1:871;1.2066;-9.9457;-0.5610;4.1680;-1.6217;-3.4043;2;
0:0:1:881;1.3017;-10.0007;-0.5039;4.3673;-0.4957;-2.8035;2;
0:0:1:891;1.1778;-10.0000;-0.4014;4.5593;0.7977;-2.3741;2;
0:0:1:901;0.8311;-9.9540;-0.3196;4.8207;1.4247;-2.0738;2;
0:0:1:911;0.3943;-9.8827;-0.2813;5.1291;0.8819;-1.9635;2;
0:0:1:921;0.0337;-9.8234;-0.2376;5.2497;-0.6837;-2.1301;2;
0:0:1:931;-0.1746;-9.8190;-0.1657;5.0986;-2.6227;-2.6005;2;
0:0:1:941;-0.2574;-9.8625;-0.1127;4.8772;-4.2508;-3.2677;2;
0:0:1:951;-0.2542;-9.9111;-0.1167;4.7341;-5.3046;-4.0159;2;
0:0:1:961;-0.1711;-9.9305;-0.1591;4.6507;-5.8769;-4.8426;2;
0:0:1:971;-0.0098;-9.9142;-0.2159;4.6098;-6.0198;-5.7683;2;
0:0:1:981;0.1742;-9.8840;-0.2615;4.6329;-5.7382;-6.6910;2;
0:0:1:991;0.2833;-9.8500;-0.2719;4.6497;-5.2212;-7.4497;2;
0:0:2:1;0.2886;-9.8165;-0.2680;4.5572;-4.8375;-8.0244;2;
